order_id,date,month,quarter,year,region,category,product,sales_rep,units_sold,unit_price,discount_pct,revenue,cost,profit,profit_margin,customer_rating
ORD-10401,2023-08-06,8,3,2023,West,Home & Garden,Blender,Bob Smith,49,55.26,0.15,2301.58,1870.75,430.83,18.72,3.8
ORD-10527,2023-08-06,8,3,2023,West,Clothing,Dress,David Brown,50,77.8,0.1,3501.0,2420.64,1080.36,30.86,3.5
ORD-10871,2023-08-06,8,3,2023,North,Home & Garden,Vacuum,Alice Johnson,14,210.74,0.15,2507.81,1745.77,762.04,30.39,4.9
ORD-10378,2023-08-07,8,3,2023,East,Food & Beverage,Green Tea,Eva Martinez,35,13.53,0.05,449.87,267.43,182.44,40.55,4.0
ORD-10214,2023-08-08,8,3,2023,West,Clothing,Jacket,Eva Martinez,6,126.35,0.0,758.1,523.61,234.49,30.93,2.6
ORD-10026,2023-08-08,8,3,2023,West,Clothing,Jeans,David Brown,13,57.97,0.0,753.61,391.41,362.2,48.06,4.2
ORD-10705,2023-08-09,8,3,2023,South,Electronics,Laptop,David Brown,3,1215.71,0.05,3464.77,1924.52,1540.25,44.45,4.3
ORD-10603,2023-08-10,8,3,2023,South,Electronics,Smartphone,Carol White,2,733.32,0.2,1173.31,1014.4,158.91,13.54,3.7
ORD-10959,2023-08-10,8,3,2023,North,Sports,Yoga Mat,Bob Smith,22,36.44,0.15,681.43,481.45,199.98,29.35,3.8
ORD-10520,2023-08-11,8,3,2023,West,Clothing,Jacket,Eva Martinez,2,130.1,0.0,260.2,177.18,83.02,31.91,3.5
ORD-10962,2023-08-11,8,3,2023,West,Clothing,Dress,Alice Johnson,46,88.3,0.2,3249.44,2107.86,1141.58,35.13,3.6
ORD-10137,2023-08-12,8,3,2023,East,Home & Garden,Coffee Maker,David Brown,18,78.45,0.0,1412.1,865.88,546.22,38.68,4.1
ORD-10629,2023-08-12,8,3,2023,East,Sports,Water Bottle,Eva Martinez,31,21.22,0.05,624.93,428.57,196.36,31.42,3.9
ORD-10627,2023-08-12,8,3,2023,North,Home & Garden,Vacuum,David Brown,9,222.89,0.0,2006.01,1227.13,778.88,38.83,3.0
ORD-10303,2023-08-13,8,3,2023,East,Food & Beverage,Olive Oil,Carol White,16,14.8,0.1,213.12,159.9,53.22,24.97,3.1
ORD-10717,2023-08-13,8,3,2023,North,Electronics,Headphones,David Brown,6,156.18,0.1,843.37,504.24,339.13,40.21,4.2
ORD-10073,2023-08-13,8,3,2023,West,Sports,Yoga Mat,Carol White,20,32.84,0.15,558.28,440.51,117.77,21.1,3.2
ORD-10411,2023-08-14,8,3,2023,North,Sports,Water Bottle,Eva Martinez,24,23.41,0.0,561.84,337.06,224.78,40.01,3.5
ORD-10244,2023-08-14,8,3,2023,East,Clothing,Dress,David Brown,40,95.42,0.0,3816.8,2288.58,1528.22,40.04,4.4
ORD-10800,2023-08-15,8,3,2023,West,Clothing,Sneakers,Carol White,20,89.18,0.2,1426.88,1175.16,251.72,17.64,5.0
ORD-10873,2023-08-15,8,3,2023,South,Electronics,Headphones,Eva Martinez,8,149.45,0.05,1135.82,739.26,396.56,34.91,4.3
ORD-10759,2023-08-16,8,3,2023,East,Electronics,Laptop,Carol White,3,1252.4,0.1,3381.48,2553.04,828.44,24.5,5.0
ORD-10885,2023-08-18,8,3,2023,South,Clothing,T-Shirt,Carol White,18,23.8,0.2,342.72,272.48,70.24,20.49,5.0
ORD-10799,2023-08-18,8,3,2023,North,Clothing,Sneakers,David Brown,35,94.6,0.1,2979.9,1913.75,1066.15,35.78,3.5
ORD-10856,2023-08-19,8,3,2023,North,Clothing,Jacket,Eva Martinez,7,112.31,0.05,746.86,395.54,351.32,47.04,4.5
ORD-10879,2023-08-21,8,3,2023,North,Sports,Water Bottle,Bob Smith,46,22.69,0.15,887.18,560.48,326.7,36.82,5.0
ORD-10291,2023-08-21,8,3,2023,West,Electronics,Smart Watch,David Brown,13,309.49,0.0,4023.37,2376.55,1646.82,40.93,5.0
ORD-10013,2023-08-21,8,3,2023,West,Home & Garden,Vacuum,Bob Smith,9,188.49,0.15,1441.95,879.05,562.9,39.04,4.4
ORD-10442,2023-08-22,8,3,2023,South,Clothing,Jacket,Bob Smith,11,117.89,0.05,1231.95,717.52,514.43,41.76,5.0
ORD-10680,2023-08-22,8,3,2023,North,Sports,Dumbbells,Alice Johnson,3,83.94,0.2,201.46,165.37,36.09,17.91,4.6
ORD-10162,2023-08-23,8,3,2023,East,Sports,Resistance Bands,Eva Martinez,19,15.67,0.15,253.07,178.97,74.1,29.28,3.3
ORD-10747,2023-08-23,8,3,2023,South,Sports,Water Bottle,Carol White,29,20.47,0.0,593.63,318.05,275.58,46.42,5.0
ORD-10509,2023-08-26,8,3,2023,East,Clothing,Jacket,Alice Johnson,5,129.89,0.1,584.5,383.95,200.55,34.31,4.3
ORD-10512,2023-08-27,8,3,2023,South,Electronics,Tablet,Alice Johnson,7,516.03,0.1,3250.99,2363.29,887.7,27.31,4.3
ORD-10126,2023-08-28,8,3,2023,East,Electronics,Headphones,Alice Johnson,9,182.51,0.15,1396.2,826.34,569.86,40.82,4.8
ORD-10589,2023-08-28,8,3,2023,South,Electronics,Smart Watch,Carol White,9,270.91,0.2,1950.55,1449.31,501.24,25.7,3.4
ORD-10748,2023-08-28,8,3,2023,South,Sports,Yoga Mat,Carol White,21,36.68,0.05,731.77,495.81,235.96,32.25,4.7
ORD-10956,2023-08-30,8,3,2023,North,Electronics,Tablet,Alice Johnson,6,541.75,0.05,3087.97,1638.06,1449.91,46.95,4.3
ORD-10301,2023-09-01,9,3,2023,North,Sports,Resistance Bands,Alice Johnson,16,16.43,0.0,262.88,152.59,110.29,41.95,4.7
ORD-10774,2023-09-02,9,3,2023,North,Home & Garden,Plant Pot,Alice Johnson,18,21.8,0.15,333.54,203.01,130.53,39.13,5.0
ORD-10015,2023-09-03,9,3,2023,West,Food & Beverage,Green Tea,Eva Martinez,1,11.64,0.0,11.64,7.41,4.23,36.34,5.0
ORD-10155,2023-09-03,9,3,2023,North,Home & Garden,Vacuum,Bob Smith,9,207.71,0.1,1682.45,1233.24,449.21,26.7,4.8
ORD-10368,2023-09-03,9,3,2023,South,Food & Beverage,Energy Bars,David Brown,12,21.17,0.15,215.93,159.31,56.62,26.22,4.8
ORD-10153,2023-09-04,9,3,2023,North,Electronics,Tablet,Bob Smith,3,558.54,0.2,1340.5,906.58,433.92,32.37,3.8
ORD-10666,2023-09-04,9,3,2023,South,Electronics,Smart Watch,Carol White,4,281.96,0.15,958.66,762.91,195.75,20.42,5.0
ORD-10662,2023-09-04,9,3,2023,West,Food & Beverage,Energy Bars,Eva Martinez,41,22.07,0.2,723.9,508.48,215.42,29.76,2.8
ORD-10340,2023-09-05,9,3,2023,East,Sports,Yoga Mat,Carol White,27,39.89,0.15,915.48,706.35,209.13,22.84,3.3
ORD-10121,2023-09-06,9,3,2023,South,Electronics,Tablet,David Brown,6,486.99,0.2,2337.55,1617.1,720.45,30.82,4.8
ORD-10604,2023-09-06,9,3,2023,North,Home & Garden,Coffee Maker,Bob Smith,29,73.23,0.2,1698.94,1483.5,215.44,12.68,5.0
ORD-10609,2023-09-07,9,3,2023,North,Food & Beverage,Olive Oil,Alice Johnson,6,14.09,0.15,71.86,53.42,18.44,25.66,5.0
ORD-10620,2023-09-07,9,3,2023,West,Electronics,Laptop,Carol White,2,1177.25,0.1,2119.05,1214.94,904.11,42.67,3.9
ORD-10495,2023-09-07,9,3,2023,West,Home & Garden,Vacuum,Alice Johnson,11,202.08,0.15,1889.45,1554.89,334.56,17.71,2.7
ORD-10453,2023-09-09,9,3,2023,East,Food & Beverage,Protein Powder,Eva Martinez,7,46.13,0.15,274.47,170.54,103.93,37.87,4.6
ORD-10600,2023-09-09,9,3,2023,North,Clothing,Jeans,Carol White,47,63.39,0.0,2979.33,1776.58,1202.75,40.37,3.5
ORD-10710,2023-09-09,9,3,2023,North,Sports,Yoga Mat,Carol White,34,37.74,0.0,1283.16,723.53,559.63,43.61,4.6
ORD-10610,2023-09-10,9,3,2023,North,Sports,Resistance Bands,David Brown,24,14.81,0.0,355.44,227.31,128.13,36.05,4.0
ORD-10792,2023-09-11,9,3,2023,South,Food & Beverage,Coffee Beans,David Brown,46,17.47,0.0,803.62,454.19,349.43,43.48,4.3
ORD-10243,2023-09-12,9,3,2023,East,Food & Beverage,Coffee Beans,Alice Johnson,6,19.16,0.0,114.96,79.29,35.67,31.03,3.0
ORD-10310,2023-09-12,9,3,2023,North,Electronics,Smartphone,Eva Martinez,5,806.8,0.05,3832.3,2403.78,1428.52,37.28,4.2
ORD-10732,2023-09-12,9,3,2023,East,Sports,Resistance Bands,Bob Smith,14,16.02,0.05,213.07,138.2,74.87,35.14,4.3
ORD-10546,2023-09-13,9,3,2023,East,Food & Beverage,Energy Bars,David Brown,39,25.08,0.05,929.21,542.58,386.63,41.61,3.9
ORD-10980,2023-09-13,9,3,2023,North,Electronics,Smartphone,Carol White,5,837.69,0.15,3560.18,2353.3,1206.88,33.9,4.3
ORD-10587,2023-09-14,9,3,2023,North,Home & Garden,Vacuum,Eva Martinez,4,202.08,0.1,727.49,522.75,204.74,28.14,3.8
ORD-10247,2023-09-14,9,3,2023,South,Home & Garden,Plant Pot,Carol White,26,20.45,0.05,505.11,346.74,158.37,31.35,4.3
ORD-10490,2023-09-15,9,3,2023,East,Home & Garden,Lamp,David Brown,23,51.44,0.15,1005.65,651.19,354.46,35.25,4.4
ORD-10377,2023-09-17,9,3,2023,West,Clothing,Dress,Bob Smith,14,76.2,0.05,1013.46,705.25,308.21,30.41,5.0
ORD-10202,2023-09-18,9,3,2023,East,Sports,Dumbbells,Eva Martinez,16,86.02,0.1,1238.69,953.95,284.74,22.99,4.4
ORD-10365,2023-09-18,9,3,2023,West,Food & Beverage,Coffee Beans,Carol White,23,18.18,0.15,355.42,260.7,94.72,26.65,3.4
ORD-10860,2023-09-19,9,3,2023,North,Home & Garden,Plant Pot,David Brown,1,21.54,0.2,17.23,11.79,5.44,31.57,4.0
ORD-10737,2023-09-19,9,3,2023,East,Food & Beverage,Olive Oil,Eva Martinez,15,14.8,0.2,177.6,121.31,56.29,31.69,4.7
ORD-10592,2023-09-21,9,3,2023,South,Food & Beverage,Protein Powder,David Brown,11,40.63,0.05,424.58,274.09,150.49,35.44,4.6
ORD-10451,2023-09-21,9,3,2023,East,Clothing,Dress,Bob Smith,25,88.13,0.1,1982.92,1425.06,557.86,28.13,4.9
ORD-10150,2023-09-23,9,3,2023,West,Home & Garden,Coffee Maker,Carol White,14,71.89,0.15,855.49,592.74,262.75,30.71,3.7
ORD-10273,2023-09-23,9,3,2023,South,Clothing,Jacket,Eva Martinez,4,117.29,0.05,445.7,239.51,206.19,46.26,3.8
ORD-10670,2023-09-25,9,3,2023,West,Home & Garden,Blender,David Brown,13,55.44,0.1,648.65,363.16,285.49,44.01,4.0
ORD-10883,2023-09-26,9,3,2023,North,Home & Garden,Plant Pot,Bob Smith,42,23.28,0.2,782.21,626.72,155.49,19.88,4.1
ORD-10682,2023-09-26,9,3,2023,East,Electronics,Laptop,Carol White,2,1398.97,0.2,2238.35,1841.87,396.48,17.71,4.1
ORD-10146,2023-09-27,9,3,2023,East,Food & Beverage,Protein Powder,Alice Johnson,41,48.04,0.15,1674.19,1343.05,331.14,19.78,4.7
ORD-10037,2023-09-27,9,3,2023,North,Sports,Resistance Bands,Eva Martinez,34,13.69,0.1,418.91,319.74,99.17,23.67,4.6
ORD-10794,2023-09-28,9,3,2023,South,Food & Beverage,Protein Powder,David Brown,25,40.98,0.0,1024.5,582.06,442.44,43.19,3.9
ORD-10783,2023-09-30,9,3,2023,North,Clothing,Dress,Carol White,36,84.28,0.1,2730.67,1681.52,1049.15,38.42,4.4
ORD-10116,2023-09-30,9,3,2023,West,Sports,Yoga Mat,Bob Smith,18,35.08,0.2,505.15,332.27,172.88,34.22,3.7
ORD-10419,2023-09-30,9,3,2023,South,Sports,Running Shoes,Eva Martinez,8,109.64,0.05,833.26,567.05,266.21,31.95,3.8
ORD-10513,2023-10-01,10,4,2023,North,Food & Beverage,Coffee Beans,Alice Johnson,42,18.94,0.0,954.58,405.41,549.17,57.53,3.9
ORD-10549,2023-10-02,10,4,2023,East,Home & Garden,Vacuum,Bob Smith,9,230.08,0.2,1987.89,1322.91,664.98,33.45,4.4
ORD-10561,2023-10-03,10,4,2023,East,Sports,Resistance Bands,Eva Martinez,23,17.03,0.0,470.03,257.26,212.77,45.27,3.0
ORD-10106,2023-10-03,10,4,2023,South,Sports,Yoga Mat,Eva Martinez,15,34.84,0.05,595.76,356.25,239.51,40.2,4.4
ORD-10508,2023-10-04,10,4,2023,South,Clothing,T-Shirt,Carol White,9,22.98,0.0,248.18,119.28,128.9,51.94,3.5
ORD-10588,2023-10-04,10,4,2023,North,Electronics,Laptop,Eva Martinez,1,1153.34,0.2,1107.21,710.2,397.01,35.86,4.1
ORD-10862,2023-10-04,10,4,2023,South,Home & Garden,Coffee Maker,Bob Smith,8,67.92,0.05,619.43,346.15,273.28,44.12,4.7
ORD-10140,2023-10-05,10,4,2023,North,Home & Garden,Lamp,Alice Johnson,38,47.52,0.1,1950.22,1167.37,782.85,40.14,4.5
ORD-10245,2023-10-05,10,4,2023,East,Home & Garden,Lamp,Bob Smith,44,49.48,0.15,2220.66,1218.07,1002.59,45.15,5.0
ORD-10006,2023-10-06,10,4,2023,East,Food & Beverage,Protein Powder,Alice Johnson,3,50.1,0.05,171.34,98.39,72.95,42.58,2.6
ORD-10920,2023-10-06,10,4,2023,South,Electronics,Smart Watch,Bob Smith,9,283.17,0.1,2752.41,1718.95,1033.46,37.55,2.7
ORD-10756,2023-10-06,10,4,2023,South,Electronics,Smartphone,Bob Smith,1,732.76,0.1,791.38,371.76,419.62,53.02,2.7
ORD-10787,2023-10-07,10,4,2023,West,Food & Beverage,Green Tea,Carol White,22,12.28,0.05,307.98,173.6,134.38,43.63,3.9
ORD-10851,2023-10-10,10,4,2023,North,Home & Garden,Coffee Maker,David Brown,40,81.25,0.05,3705.0,2167.98,1537.02,41.49,4.7
ORD-10631,2023-10-11,10,4,2023,South,Clothing,T-Shirt,David Brown,23,24.39,0.2,538.53,340.58,197.95,36.76,3.6
ORD-10557,2023-10-11,10,4,2023,East,Food & Beverage,Olive Oil,Eva Martinez,13,15.52,0.05,230.01,112.75,117.26,50.98,4.2
ORD-10701,2023-10-11,10,4,2023,West,Home & Garden,Blender,Bob Smith,37,58.26,0.2,2069.4,1170.04,899.36,43.46,4.7
ORD-10961,2023-10-13,10,4,2023,North,Food & Beverage,Protein Powder,Carol White,17,44.72,0.0,912.29,425.33,486.96,53.38,4.0
ORD-10086,2023-10-13,10,4,2023,West,Clothing,Jeans,Bob Smith,47,59.77,0.2,2696.82,1947.03,749.79,27.8,4.4
ORD-10421,2023-10-14,10,4,2023,North,Home & Garden,Coffee Maker,David Brown,48,74.33,0.1,3853.27,1858.09,1995.18,51.78,4.3
ORD-10424,2023-10-15,10,4,2023,West,Electronics,Smart Watch,Eva Martinez,1,290.43,0.15,296.24,183.69,112.55,37.99,3.7
ORD-10537,2023-10-15,10,4,2023,East,Food & Beverage,Olive Oil,Bob Smith,42,16.17,0.15,692.72,468.65,224.07,32.35,3.8
ORD-10045,2023-10-15,10,4,2023,East,Clothing,Jeans,Eva Martinez,46,66.32,0.15,3111.73,1867.59,1244.14,39.98,4.8
ORD-10736,2023-10-15,10,4,2023,East,Clothing,Sneakers,Alice Johnson,9,98.34,0.05,1008.97,447.17,561.8,55.68,3.9
ORD-10832,2023-10-16,10,4,2023,North,Electronics,Laptop,Eva Martinez,2,1341.71,0.15,2737.09,1693.99,1043.1,38.11,4.1
ORD-10688,2023-10-16,10,4,2023,West,Clothing,Jacket,Eva Martinez,14,115.99,0.1,1753.77,1063.96,689.81,39.33,4.7
ORD-10967,2023-10-16,10,4,2023,West,Food & Beverage,Coffee Beans,Eva Martinez,13,20.38,0.1,286.14,156.98,129.16,45.14,2.9
ORD-10400,2023-10-16,10,4,2023,North,Food & Beverage,Coffee Beans,Carol White,21,19.79,0.05,473.77,239.95,233.82,49.35,3.5
ORD-10282,2023-10-17,10,4,2023,West,Sports,Resistance Bands,Carol White,6,15.9,0.15,97.31,60.47,36.84,37.86,3.8
ORD-10000,2023-10-17,10,4,2023,North,Electronics,Tablet,Bob Smith,4,538.04,0.05,2453.46,1393.08,1060.38,43.22,3.8
ORD-10653,2023-10-18,10,4,2023,East,Sports,Resistance Bands,Eva Martinez,26,16.52,0.0,515.42,221.56,293.86,57.01,3.8
ORD-10987,2023-10-19,10,4,2023,South,Electronics,Headphones,Bob Smith,11,142.37,0.1,1691.36,881.3,810.06,47.89,3.7
ORD-10585,2023-10-19,10,4,2023,West,Home & Garden,Plant Pot,Bob Smith,44,20.76,0.1,986.52,617.1,369.42,37.45,4.2
ORD-10318,2023-10-20,10,4,2023,West,Sports,Dumbbells,Carol White,11,83.29,0.05,1044.46,590.08,454.38,43.5,4.0
ORD-10532,2023-10-21,10,4,2023,South,Food & Beverage,Energy Bars,David Brown,11,20.52,0.0,270.86,146.78,124.08,45.81,3.0
ORD-10439,2023-10-21,10,4,2023,South,Food & Beverage,Coffee Beans,David Brown,46,17.09,0.1,849.03,468.49,380.54,44.82,4.8
ORD-10521,2023-10-22,10,4,2023,South,Sports,Running Shoes,Carol White,8,110.14,0.0,1057.34,458.15,599.19,56.67,3.8
ORD-10328,2023-10-23,10,4,2023,East,Food & Beverage,Coffee Beans,Eva Martinez,3,19.81,0.05,67.75,32.23,35.52,52.43,3.9
ORD-10354,2023-10-23,10,4,2023,West,Home & Garden,Lamp,Alice Johnson,1,40.32,0.0,48.38,22.25,26.13,54.01,5.0
ORD-10837,2023-10-23,10,4,2023,West,Electronics,Smartphone,Eva Martinez,4,864.62,0.05,3942.67,2153.92,1788.75,45.37,3.7
ORD-10028,2023-10-24,10,4,2023,North,Electronics,Headphones,Carol White,13,150.89,0.0,2353.88,1078.34,1275.54,54.19,3.6
ORD-10296,2023-10-24,10,4,2023,West,Home & Garden,Lamp,David Brown,25,46.08,0.15,1175.04,594.49,580.55,49.41,4.3
ORD-10276,2023-10-24,10,4,2023,North,Electronics,Smart Watch,Bob Smith,9,333.39,0.0,3600.61,2048.29,1552.32,43.11,4.0
ORD-10092,2023-10-24,10,4,2023,West,Sports,Yoga Mat,Alice Johnson,19,34.61,0.05,749.65,381.98,367.67,49.05,4.4
ORD-10833,2023-10-26,10,4,2023,South,Electronics,Smartphone,Carol White,3,722.03,0.15,2209.41,1369.18,840.23,38.03,3.7
ORD-10565,2023-10-27,10,4,2023,North,Electronics,Tablet,David Brown,4,533.44,0.2,2048.41,1458.9,589.51,28.78,4.5
ORD-10389,2023-10-27,10,4,2023,South,Electronics,Headphones,Carol White,12,141.97,0.05,1942.15,998.07,944.08,48.61,4.3
ORD-10209,2023-10-28,10,4,2023,East,Clothing,Sneakers,Alice Johnson,19,104.84,0.15,2031.8,1273.29,758.51,37.33,4.1
ORD-10406,2023-10-28,10,4,2023,North,Home & Garden,Lamp,Bob Smith,4,50.67,0.05,231.06,104.83,126.23,54.63,4.0
ORD-10793,2023-10-28,10,4,2023,North,Home & Garden,Blender,David Brown,26,58.26,0.2,1454.17,882.63,571.54,39.3,3.9
ORD-10615,2023-10-30,10,4,2023,East,Home & Garden,Blender,David Brown,37,58.81,0.1,2350.05,1354.27,995.78,42.37,3.0
ORD-10827,2023-10-30,10,4,2023,East,Home & Garden,Plant Pot,Carol White,7,22.37,0.1,169.12,98.79,70.33,41.59,3.8
ORD-10494,2023-10-30,10,4,2023,East,Clothing,Sneakers,Eva Martinez,49,97.91,0.05,5469.25,3262.06,2207.19,40.36,3.9
ORD-10285,2023-11-01,11,4,2023,East,Clothing,Jacket,Alice Johnson,8,132.12,0.1,1141.52,562.24,579.28,50.75,5.0
ORD-10461,2023-11-01,11,4,2023,South,Food & Beverage,Energy Bars,Bob Smith,4,21.04,0.0,100.99,47.65,53.34,52.82,3.3
ORD-10415,2023-11-03,11,4,2023,West,Clothing,T-Shirt,Bob Smith,27,23.32,0.1,680.01,348.98,331.03,48.68,3.4
ORD-10582,2023-11-03,11,4,2023,South,Electronics,Tablet,Eva Martinez,2,499.29,0.05,1138.38,562.76,575.62,50.56,5.0
ORD-10539,2023-11-04,11,4,2023,East,Sports,Yoga Mat,Alice Johnson,49,41.39,0.05,2312.05,1014.95,1297.1,56.1,4.5
ORD-10171,2023-11-05,11,4,2023,East,Electronics,Smartphone,Carol White,3,890.78,0.1,2886.13,1523.78,1362.35,47.2,3.6
ORD-10498,2023-11-05,11,4,2023,South,Home & Garden,Coffee Maker,David Brown,9,77.65,0.1,754.76,450.78,303.98,40.28,4.4
ORD-10408,2023-11-05,11,4,2023,South,Electronics,Laptop,Bob Smith,1,1155.22,0.05,1316.95,692.3,624.65,47.43,4.5
ORD-10618,2023-11-07,11,4,2023,North,Clothing,Jeans,Bob Smith,7,68.28,0.05,544.87,287.57,257.3,47.22,3.5
ORD-10929,2023-11-07,11,4,2023,North,Sports,Yoga Mat,Carol White,3,37.28,0.0,134.21,62.67,71.54,53.3,4.0
ORD-10304,2023-11-08,11,4,2023,South,Sports,Running Shoes,Carol White,1,95.21,0.2,91.4,65.67,25.73,28.15,5.0
ORD-10725,2023-11-08,11,4,2023,East,Home & Garden,Coffee Maker,Alice Johnson,19,83.77,0.15,1623.46,869.4,754.06,46.45,5.0
ORD-10297,2023-11-09,11,4,2023,South,Home & Garden,Coffee Maker,Bob Smith,35,74.95,0.15,2675.71,1589.08,1086.63,40.61,3.7
ORD-10449,2023-11-10,11,4,2023,West,Food & Beverage,Coffee Beans,Carol White,20,19.09,0.1,412.34,201.32,211.02,51.18,3.4
ORD-10492,2023-11-10,11,4,2023,East,Food & Beverage,Olive Oil,Eva Martinez,19,15.4,0.1,316.01,186.35,129.66,41.03,3.2
ORD-10042,2023-11-11,11,4,2023,North,Clothing,T-Shirt,Alice Johnson,7,25.19,0.2,169.28,93.65,75.63,44.68,3.8
ORD-10196,2023-11-11,11,4,2023,South,Home & Garden,Plant Pot,David Brown,9,17.75,0.2,153.36,102.52,50.84,33.15,5.0
ORD-10059,2023-11-12,11,4,2023,West,Clothing,Dress,Eva Martinez,20,84.57,0.15,1725.23,1031.06,694.17,40.24,4.6
ORD-10840,2023-11-12,11,4,2023,West,Home & Garden,Vacuum,Carol White,15,204.04,0.15,3121.81,1882.05,1239.76,39.71,4.1
ORD-10893,2023-11-13,11,4,2023,West,Sports,Running Shoes,Eva Martinez,3,108.3,0.1,350.89,173.61,177.28,50.52,3.5
ORD-10322,2023-11-14,11,4,2023,West,Sports,Yoga Mat,Alice Johnson,35,34.57,0.2,1161.55,704.51,457.04,39.35,4.0
ORD-10906,2023-11-14,11,4,2023,East,Sports,Dumbbells,David Brown,24,95.09,0.15,2327.8,1311.25,1016.55,43.67,4.7
ORD-10058,2023-11-14,11,4,2023,West,Home & Garden,Lamp,Carol White,36,44.92,0.05,1843.52,870.61,972.91,52.77,3.1
ORD-10177,2023-11-15,11,4,2023,East,Electronics,Smartphone,David Brown,5,879.16,0.0,5274.96,2204.66,3070.3,58.21,3.1
ORD-10960,2023-11-15,11,4,2023,East,Clothing,Dress,Carol White,24,79.29,0.15,1941.02,1028.27,912.75,47.02,4.6
ORD-10320,2023-11-16,11,4,2023,North,Electronics,Headphones,Bob Smith,14,154.86,0.05,2471.57,1113.49,1358.08,54.95,5.0
ORD-10180,2023-11-16,11,4,2023,East,Electronics,Headphones,Alice Johnson,7,169.28,0.0,1421.95,701.44,720.51,50.67,4.9
ORD-10530,2023-11-17,11,4,2023,East,Food & Beverage,Olive Oil,Eva Martinez,7,15.99,0.15,114.17,70.78,43.39,38.0,2.1
ORD-10796,2023-11-17,11,4,2023,North,Food & Beverage,Energy Bars,Alice Johnson,38,23.6,0.2,860.93,531.43,329.5,38.27,4.8
ORD-10455,2023-11-18,11,4,2023,East,Sports,Yoga Mat,Carol White,14,37.91,0.05,605.04,338.95,266.09,43.98,4.1
ORD-10788,2023-11-18,11,4,2023,North,Sports,Resistance Bands,Bob Smith,6,14.48,0.15,88.62,45.13,43.49,49.07,4.9
ORD-10198,2023-11-18,11,4,2023,West,Food & Beverage,Green Tea,Alice Johnson,24,10.97,0.1,284.34,141.13,143.21,50.37,4.9
ORD-10974,2023-11-19,11,4,2023,North,Sports,Dumbbells,Bob Smith,8,88.73,0.2,681.45,459.19,222.26,32.62,4.2
ORD-10145,2023-11-20,11,4,2023,East,Food & Beverage,Energy Bars,Carol White,7,23.95,0.05,191.12,99.63,91.49,47.87,3.6
ORD-10888,2023-11-21,11,4,2023,North,Clothing,Jeans,Alice Johnson,6,61.07,0.15,373.75,249.02,124.73,33.37,4.1
ORD-10573,2023-11-21,11,4,2023,North,Food & Beverage,Coffee Beans,Eva Martinez,5,17.86,0.2,85.73,45.46,40.27,46.97,3.2
ORD-10935,2023-11-21,11,4,2023,North,Clothing,T-Shirt,David Brown,28,24.8,0.05,791.62,418.62,373.0,47.12,3.7
ORD-10366,2023-11-21,11,4,2023,East,Food & Beverage,Olive Oil,Alice Johnson,44,15.71,0.05,788.01,388.92,399.09,50.65,2.7
ORD-10413,2023-11-22,11,4,2023,North,Clothing,Dress,Alice Johnson,3,90.63,0.0,326.27,149.24,177.03,54.26,3.4
ORD-10001,2023-11-24,11,4,2023,North,Food & Beverage,Energy Bars,Alice Johnson,2,23.85,0.0,57.24,25.94,31.3,54.68,4.9
ORD-10849,2023-11-26,11,4,2023,South,Food & Beverage,Protein Powder,Alice Johnson,3,43.85,0.05,149.97,78.64,71.33,47.56,4.0
ORD-10227,2023-11-27,11,4,2023,South,Electronics,Smartphone,Eva Martinez,4,739.85,0.0,3551.28,1554.41,1996.87,56.23,3.2
ORD-10801,2023-11-27,11,4,2023,East,Sports,Running Shoes,Alice Johnson,10,117.09,0.0,1405.08,728.65,676.43,48.14,3.2
ORD-10616,2023-11-28,11,4,2023,West,Clothing,Jeans,Eva Martinez,36,59.74,0.15,2193.65,1152.19,1041.46,47.48,5.0
ORD-10677,2023-11-29,11,4,2023,East,Home & Garden,Vacuum,Alice Johnson,12,213.66,0.2,2461.36,1549.08,912.28,37.06,2.4
ORD-10478,2023-11-29,11,4,2023,West,Electronics,Headphones,Carol White,12,152.57,0.05,2087.16,933.47,1153.69,55.28,4.2
ORD-10268,2023-11-29,11,4,2023,East,Food & Beverage,Energy Bars,Bob Smith,16,23.16,0.1,400.2,226.64,173.56,43.37,3.7
ORD-10264,2023-11-29,11,4,2023,South,Electronics,Smart Watch,Alice Johnson,4,288.7,0.0,1385.76,679.26,706.5,50.98,3.2
ORD-10489,2023-11-30,11,4,2023,North,Sports,Dumbbells,Bob Smith,39,77.35,0.0,3619.98,1643.33,1976.65,54.6,4.3
ORD-10826,2023-12-01,12,4,2023,North,Electronics,Smart Watch,Carol White,14,318.06,0.15,4541.9,2770.1,1771.8,39.01,3.9
ORD-10634,2023-12-01,12,4,2023,South,Sports,Dumbbells,Bob Smith,48,73.2,0.05,4005.5,2370.09,1635.41,40.83,4.8
ORD-10553,2023-12-01,12,4,2023,East,Clothing,Jacket,Carol White,4,136.04,0.2,522.39,275.6,246.79,47.24,3.5
ORD-10733,2023-12-02,12,4,2023,South,Clothing,T-Shirt,Eva Martinez,9,25.73,0.15,236.2,161.9,74.3,31.46,4.4
ORD-10528,2023-12-02,12,4,2023,South,Sports,Water Bottle,Alice Johnson,27,18.98,0.15,522.71,260.94,261.77,50.08,4.9
ORD-10798,2023-12-03,12,4,2023,West,Home & Garden,Lamp,Alice Johnson,6,46.39,0.05,317.31,184.65,132.66,41.81,5.0
